流式读取并并发转换...
  498000 logs  80 logs/s
  498500 logs  80 logs/s
  499000 logs  80 logs/s
  499500 logs  80 logs/s
  500000 logs  80 logs/s
  500500 logs  80 logs/s
  501000 logs  80 logs/s
  501500 logs  80 logs/s
  502000 logs  80 logs/s
  502500 logs  80 logs/s
  503000 logs  80 logs/s
  503500 logs  80 logs/s
  504000 logs  80 logs/s
  504500 logs  80 logs/s
  505000 logs  80 logs/s
  505500 logs  80 logs/s
  506000 logs  80 logs/s
  506500 logs  80 logs/s
  507000 logs  80 logs/s
  507500 logs  80 logs/s
  508000 logs  80 logs/s
  508500 logs  80 logs/s
  509000 logs  80 logs/s
  509500 logs  80 logs/s
  510000 logs  80 logs/s
  510500 logs  80 logs/s
  511000 logs  80 logs/s
  511500 logs  80 logs/s
  512000 logs  80 logs/s
  512500 logs  80 logs/s
  513000 logs  80 logs/s
  513500 logs  80 logs/s
  514000 logs  80 logs/s
  514500 logs  80 logs/s
  515000 logs  80 logs/s
  515500 logs  80 logs/s
  516000 logs  80 logs/s
  516500 logs  80 logs/s
  517000 logs  80 logs/s
  517500 logs  81 logs/s
  518000 logs  81 logs/s
  518500 logs  81 logs/s
  519000 logs  81 logs/s
  519500 logs  81 logs/s
  520000 logs  81 logs/s
  520500 logs  81 logs/s
  521000 logs  81 logs/s
  521500 logs  81 logs/s
  522000 logs  81 logs/s
  522500 logs  81 logs/s
  523000 logs  81 logs/s
  523500 logs  81 logs/s
  524000 logs  81 logs/s
  524500 logs  81 logs/s
  525000 logs  81 logs/s
  525500 logs  81 logs/s
  526000 logs  81 logs/s
  526500 logs  81 logs/s
  527000 logs  81 logs/s
  527500 logs  81 logs/s
  528000 logs  81 logs/s
  528500 logs  81 logs/s
  529000 logs  81 logs/s
  529500 logs  81 logs/s
  530000 logs  81 logs/s
  530500 logs  81 logs/s
  531000 logs  81 logs/s
  531500 logs  81 logs/s
  532000 logs  81 logs/s
  532500 logs  81 logs/s
  533000 logs  81 logs/s
  533500 logs  81 logs/s
  534000 logs  81 logs/s
  534500 logs  81 logs/s
  535000 logs  81 logs/s
  535500 logs  81 logs/s
  536000 logs  81 logs/s
  536500 logs  81 logs/s
  537000 logs  81 logs/s
  537500 logs  81 logs/s
  538000 logs  81 logs/s
  538500 logs  81 logs/s
  539000 logs  81 logs/s
  539500 logs  81 logs/s
  540000 logs  81 logs/s
  540500 logs  81 logs/s
  541000 logs  81 logs/s
  541500 logs  81 logs/s
  542000 logs  81 logs/s
  542500 logs  81 logs/s
  543000 logs  81 logs/s
  543500 logs  81 logs/s
  544000 logs  81 logs/s
  544500 logs  81 logs/s
  545000 logs  81 logs/s
  545500 logs  81 logs/s
  546000 logs  81 logs/s
  546500 logs  81 logs/s
  547000 logs  81 logs/s
  547500 logs  81 logs/s
  548000 logs  81 logs/s
  548500 logs  81 logs/s
  549000 logs  81 logs/s
  549500 logs  81 logs/s
  550000 logs  81 logs/s
  550500 logs  81 logs/s
  551000 logs  81 logs/s
  551500 logs  81 logs/s
  552000 logs  81 logs/s
  552500 logs  81 logs/s
  553000 logs  81 logs/s
  553500 logs  81 logs/s
  554000 logs  81 logs/s
  554500 logs  81 logs/s
  555000 logs  81 logs/s
  555500 logs  81 logs/s
  556000 logs  81 logs/s
  556500 logs  81 logs/s
  557000 logs  81 logs/s
  557500 logs  81 logs/s
  558000 logs  81 logs/s
  558500 logs  81 logs/s
  559000 logs  81 logs/s
  559500 logs  81 logs/s
  560000 logs  81 logs/s
  560500 logs  81 logs/s
  561000 logs  81 logs/s
  561500 logs  81 logs/s
  562000 logs  81 logs/s
  562500 logs  81 logs/s
  563000 logs  81 logs/s
  563500 logs  81 logs/s
  564000 logs  81 logs/s
  564500 logs  81 logs/s
  565000 logs  81 logs/s
  565500 logs  81 logs/s
  566000 logs  81 logs/s
  566500 logs  81 logs/s
  567000 logs  81 logs/s
  567500 logs  81 logs/s
  568000 logs  81 logs/s
  568500 logs  81 logs/s
  569000 logs  81 logs/s
  569500 logs  81 logs/s
  570000 logs  81 logs/s
  570500 logs  81 logs/s
  571000 logs  81 logs/s
  571500 logs  81 logs/s
  572000 logs  81 logs/s
  572500 logs  81 logs/s
  573000 logs  81 logs/s
  573500 logs  81 logs/s
  574000 logs  81 logs/s
  574500 logs  81 logs/s
  575000 logs  81 logs/s
  575500 logs  81 logs/s
  576000 logs  81 logs/s
  576500 logs  81 logs/s
  577000 logs  81 logs/s
  577500 logs  81 logs/s
  578000 logs  81 logs/s
  578500 logs  81 logs/s
  579000 logs  81 logs/s
  579500 logs  81 logs/s
  580000 logs  81 logs/s
  580500 logs  81 logs/s
  581000 logs  81 logs/s
  581500 logs  81 logs/s
  582000 logs  81 logs/s
  582500 logs  81 logs/s
  583000 logs  81 logs/s
  583500 logs  81 logs/s
  584000 logs  81 logs/s
  584500 logs  81 logs/s
  585000 logs  81 logs/s
  585500 logs  81 logs/s
  586000 logs  81 logs/s
  586500 logs  81 logs/s
  587000 logs  81 logs/s
  587500 logs  81 logs/s
  588000 logs  81 logs/s
  588500 logs  81 logs/s
  589000 logs  81 logs/s
  589500 logs  81 logs/s
  590000 logs  81 logs/s
  590500 logs  81 logs/s
  591000 logs  81 logs/s
  591500 logs  81 logs/s
  592000 logs  81 logs/s
  592500 logs  81 logs/s
  593000 logs  81 logs/s
  593500 logs  81 logs/s
  594000 logs  81 logs/s
  594500 logs  81 logs/s
  595000 logs  81 logs/s
  595500 logs  81 logs/s
  596000 logs  81 logs/s
  596500 logs  81 logs/s
  597000 logs  81 logs/s
  597500 logs  81 logs/s
  598000 logs  81 logs/s
  598500 logs  81 logs/s
  599000 logs  81 logs/s
  599500 logs  81 logs/s
  600000 logs  81 logs/s
  600500 logs  81 logs/s
  601000 logs  81 logs/s
  601500 logs  81 logs/s
  602000 logs  81 logs/s
  602500 logs  81 logs/s
  603000 logs  81 logs/s
  603500 logs  82 logs/s
  604000 logs  82 logs/s
  604500 logs  82 logs/s
  605000 logs  82 logs/s
  605500 logs  82 logs/s
  606000 logs  82 logs/s
  606500 logs  82 logs/s
  607000 logs  82 logs/s
  607500 logs  82 logs/s
  608000 logs  82 logs/s
  608500 logs  82 logs/s
  609000 logs  82 logs/s
  609500 logs  82 logs/s
  610000 logs  82 logs/s
  610500 logs  82 logs/s
  611000 logs  82 logs/s
  611500 logs  82 logs/s
  612000 logs  82 logs/s
  612500 logs  82 logs/s
  613000 logs  82 logs/s
  613500 logs  82 logs/s
  614000 logs  82 logs/s
  614500 logs  82 logs/s
  615000 logs  82 logs/s
  615500 logs  82 logs/s
  616000 logs  82 logs/s
  616500 logs  82 logs/s
  617000 logs  82 logs/s
  617500 logs  82 logs/s
  618000 logs  82 logs/s
  618500 logs  82 logs/s
  619000 logs  82 logs/s
  619500 logs  82 logs/s
  620000 logs  82 logs/s
  620500 logs  82 logs/s
  621000 logs  82 logs/s
  621500 logs  82 logs/s
  622000 logs  82 logs/s
  622500 logs  82 logs/s
  623000 logs  82 logs/s
  623500 logs  82 logs/s
  624000 logs  82 logs/s
  624500 logs  82 logs/s
  625000 logs  82 logs/s
  625500 logs  82 logs/s
  626000 logs  82 logs/s
  626500 logs  82 logs/s
  627000 logs  82 logs/s
  627500 logs  82 logs/s
  628000 logs  82 logs/s
  628500 logs  82 logs/s
  629000 logs  82 logs/s
  629500 logs  82 logs/s
  630000 logs  82 logs/s
  630500 logs  82 logs/s
  631000 logs  82 logs/s
  631500 logs  82 logs/s
  632000 logs  82 logs/s
  632500 logs  82 logs/s
  633000 logs  82 logs/s
  633500 logs  82 logs/s
  634000 logs  82 logs/s
  634500 logs  82 logs/s
  635000 logs  82 logs/s
  635500 logs  82 logs/s
  636000 logs  82 logs/s
  636500 logs  82 logs/s
  637000 logs  82 logs/s
  637500 logs  82 logs/s
  638000 logs  82 logs/s
  638500 logs  82 logs/s
  639000 logs  82 logs/s
  639500 logs  82 logs/s
  640000 logs  82 logs/s
  640500 logs  82 logs/s
  641000 logs  82 logs/s
  641500 logs  82 logs/s
  642000 logs  82 logs/s
  642500 logs  82 logs/s
  643000 logs  82 logs/s
  643500 logs  82 logs/s
  644000 logs  82 logs/s
  644500 logs  82 logs/s
  645000 logs  82 logs/s
  645500 logs  82 logs/s
  646000 logs  82 logs/s
  646500 logs  82 logs/s
  647000 logs  82 logs/s
  647500 logs  82 logs/s
  648000 logs  82 logs/s
  648500 logs  82 logs/s
  649000 logs  82 logs/s
  649500 logs  82 logs/s
  650000 logs  82 logs/s
  650500 logs  82 logs/s
  651000 logs  82 logs/s
  651500 logs  82 logs/s
  652000 logs  82 logs/s
  652500 logs  82 logs/s
  653000 logs  82 logs/s
  653500 logs  82 logs/s
  654000 logs  82 logs/s
  654500 logs  82 logs/s
  655000 logs  82 logs/s
  655500 logs  82 logs/s
  656000 logs  82 logs/s
  656500 logs  82 logs/s
  657000 logs  82 logs/s
  657500 logs  82 logs/s
  658000 logs  82 logs/s
  658500 logs  82 logs/s
  659000 logs  82 logs/s
  659500 logs  82 logs/s
  660000 logs  82 logs/s
  660500 logs  82 logs/s
  661000 logs  82 logs/s
  661500 logs  82 logs/s
  662000 logs  82 logs/s
  662500 logs  82 logs/s
  663000 logs  82 logs/s
  663500 logs  82 logs/s
  664000 logs  82 logs/s
  664500 logs  82 logs/s
  665000 logs  82 logs/s
  665500 logs  82 logs/s
  666000 logs  82 logs/s
  666500 logs  82 logs/s
  667000 logs  82 logs/s
  667500 logs  82 logs/s
  668000 logs  82 logs/s
  668500 logs  82 logs/s
  669000 logs  82 logs/s
  669500 logs  82 logs/s
  670000 logs  82 logs/s
  670500 logs  82 logs/s
  671000 logs  82 logs/s
  671500 logs  82 logs/s
  672000 logs  82 logs/s
  672500 logs  82 logs/s
  673000 logs  82 logs/s
  673500 logs  82 logs/s
  674000 logs  82 logs/s
  674500 logs  82 logs/s
  675000 logs  82 logs/s
  675500 logs  82 logs/s
  676000 logs  82 logs/s
  676500 logs  82 logs/s
  677000 logs  82 logs/s
  677500 logs  82 logs/s
  678000 logs  82 logs/s
  678500 logs  82 logs/s
  679000 logs  82 logs/s
  679500 logs  82 logs/s
  680000 logs  82 logs/s
  680500 logs  82 logs/s
  681000 logs  82 logs/s
  681500 logs  82 logs/s
  682000 logs  82 logs/s
  682500 logs  82 logs/s
  683000 logs  82 logs/s
  683500 logs  82 logs/s
  684000 logs  82 logs/s
  684500 logs  82 logs/s
  685000 logs  82 logs/s
  685500 logs  82 logs/s
  686000 logs  82 logs/s
  686500 logs  82 logs/s
  687000 logs  82 logs/s
  687500 logs  82 logs/s
  688000 logs  82 logs/s
  688500 logs  82 logs/s
  689000 logs  82 logs/s
  689500 logs  82 logs/s
  690000 logs  82 logs/s
  690500 logs  82 logs/s
  691000 logs  82 logs/s
  691500 logs  82 logs/s
  692000 logs  82 logs/s
  692500 logs  82 logs/s
  693000 logs  82 logs/s
  693500 logs  82 logs/s
  694000 logs  82 logs/s
  694500 logs  82 logs/s
  695000 logs  82 logs/s
  695500 logs  82 logs/s
  696000 logs  82 logs/s
  696500 logs  82 logs/s
  697000 logs  82 logs/s
  697500 logs  82 logs/s
  698000 logs  82 logs/s
  698500 logs  82 logs/s
  699000 logs  83 logs/s
  699500 logs  83 logs/s
  700000 logs  83 logs/s
  700500 logs  83 logs/s
  701000 logs  83 logs/s
  701500 logs  83 logs/s
  702000 logs  83 logs/s
  702500 logs  83 logs/s
  703000 logs  83 logs/s
  703500 logs  83 logs/s
  704000 logs  83 logs/s
  704500 logs  83 logs/s
  705000 logs  83 logs/s
  705500 logs  83 logs/s
  706000 logs  83 logs/s
  706500 logs  83 logs/s
  707000 logs  83 logs/s
  707500 logs  83 logs/s
  708000 logs  83 logs/s
  708500 logs  83 logs/s
  709000 logs  83 logs/s
  709500 logs  83 logs/s
  710000 logs  83 logs/s
  710500 logs  83 logs/s
  711000 logs  83 logs/s
  711500 logs  83 logs/s
  712000 logs  83 logs/s
  712500 logs  83 logs/s
  713000 logs  83 logs/s
  713500 logs  83 logs/s
  714000 logs  83 logs/s
  714500 logs  83 logs/s
  715000 logs  83 logs/s
  715500 logs  83 logs/s
  716000 logs  83 logs/s
  716500 logs  83 logs/s
  717000 logs  83 logs/s
  717500 logs  83 logs/s
  718000 logs  83 logs/s
  718500 logs  83 logs/s
  719000 logs  83 logs/s
  719500 logs  83 logs/s
  720000 logs  83 logs/s
  720500 logs  83 logs/s
  721000 logs  83 logs/s
  721500 logs  83 logs/s
  722000 logs  83 logs/s
  722500 logs  83 logs/s
  723000 logs  83 logs/s
  723500 logs  83 logs/s
  724000 logs  83 logs/s
  724500 logs  83 logs/s
  725000 logs  83 logs/s
  725500 logs  83 logs/s
  726000 logs  83 logs/s
  726500 logs  83 logs/s
  727000 logs  83 logs/s
  727500 logs  83 logs/s
  728000 logs  83 logs/s
  728500 logs  83 logs/s
  729000 logs  83 logs/s
  729500 logs  83 logs/s
  730000 logs  83 logs/s
  730500 logs  83 logs/s
  731000 logs  83 logs/s
  731500 logs  83 logs/s
  732000 logs  83 logs/s
  732500 logs  83 logs/s
  733000 logs  83 logs/s
  733500 logs  83 logs/s
  734000 logs  83 logs/s
  734500 logs  83 logs/s
  735000 logs  83 logs/s
  735500 logs  83 logs/s
  736000 logs  83 logs/s
  736500 logs  83 logs/s
  737000 logs  83 logs/s
  737500 logs  83 logs/s
  738000 logs  83 logs/s
  738500 logs  83 logs/s
  739000 logs  83 logs/s
  739500 logs  83 logs/s
  740000 logs  83 logs/s
  740500 logs  83 logs/s
  741000 logs  83 logs/s
  741500 logs  83 logs/s
  742000 logs  83 logs/s
  742500 logs  83 logs/s
  743000 logs  83 logs/s
  743500 logs  83 logs/s
  744000 logs  83 logs/s
  744500 logs  83 logs/s
  745000 logs  83 logs/s
  745500 logs  83 logs/s
  746000 logs  83 logs/s
  746500 logs  83 logs/s
  747000 logs  83 logs/s
  747500 logs  83 logs/s
  748000 logs  83 logs/s
  748500 logs  83 logs/s
  749000 logs  83 logs/s
  749500 logs  83 logs/s
  750000 logs  83 logs/s
  750500 logs  83 logs/s
  751000 logs  83 logs/s
  751500 logs  83 logs/s
  752000 logs  83 logs/s
  752500 logs  83 logs/s
  753000 logs  83 logs/s
  753500 logs  83 logs/s
  754000 logs  83 logs/s
  754500 logs  83 logs/s
  755000 logs  83 logs/s
  755500 logs  83 logs/s
  756000 logs  83 logs/s
  756500 logs  83 logs/s
  757000 logs  83 logs/s
  757500 logs  83 logs/s
  758000 logs  83 logs/s
  758500 logs  83 logs/s
  759000 logs  83 logs/s
  759500 logs  83 logs/s
  760000 logs  83 logs/s
  760500 logs  83 logs/s
  761000 logs  83 logs/s
  761500 logs  83 logs/s
  762000 logs  83 logs/s
  762500 logs  83 logs/s
  763000 logs  83 logs/s
  763500 logs  83 logs/s
  764000 logs  83 logs/s
  764500 logs  83 logs/s
  765000 logs  83 logs/s
  765500 logs  83 logs/s
  766000 logs  83 logs/s
  766500 logs  83 logs/s
  767000 logs  83 logs/s
  767500 logs  83 logs/s
  768000 logs  83 logs/s
  768500 logs  83 logs/s
  769000 logs  83 logs/s
  769500 logs  83 logs/s
  770000 logs  83 logs/s
  770500 logs  83 logs/s
  771000 logs  83 logs/s
  771500 logs  83 logs/s
  772000 logs  83 logs/s
  772500 logs  83 logs/s
  773000 logs  83 logs/s
  773500 logs  83 logs/s
  774000 logs  83 logs/s
  774500 logs  83 logs/s
  775000 logs  83 logs/s
  775500 logs  83 logs/s
  776000 logs  83 logs/s
  776500 logs  83 logs/s
  777000 logs  83 logs/s
  777500 logs  83 logs/s
  778000 logs  83 logs/s
  778500 logs  83 logs/s
  779000 logs  83 logs/s
  779500 logs  83 logs/s
  780000 logs  83 logs/s
  780500 logs  83 logs/s
  781000 logs  83 logs/s
  781500 logs  83 logs/s
  782000 logs  83 logs/s
  782500 logs  83 logs/s
  783000 logs  83 logs/s
  783500 logs  83 logs/s
  784000 logs  83 logs/s
  784500 logs  83 logs/s
  785000 logs  83 logs/s
  785500 logs  83 logs/s
  786000 logs  83 logs/s
  786500 logs  83 logs/s
  787000 logs  83 logs/s
  787500 logs  83 logs/s
  788000 logs  83 logs/s
  788500 logs  83 logs/s
  789000 logs  83 logs/s
  789500 logs  83 logs/s
  790000 logs  83 logs/s
  790500 logs  83 logs/s
  791000 logs  83 logs/s
  791500 logs  83 logs/s
  792000 logs  83 logs/s
  792500 logs  83 logs/s
  793000 logs  83 logs/s
  793500 logs  83 logs/s
  794000 logs  83 logs/s
  794500 logs  83 logs/s
  795000 logs  83 logs/s
  795500 logs  83 logs/s
  796000 logs  83 logs/s
  796500 logs  83 logs/s
  797000 logs  83 logs/s
  797500 logs  83 logs/s
  798000 logs  83 logs/s
  798500 logs  83 logs/s
  799000 logs  83 logs/s
  799500 logs  83 logs/s
  800000 logs  83 logs/s
  800500 logs  83 logs/s
  801000 logs  83 logs/s
  801500 logs  83 logs/s
  802000 logs  83 logs/s
  802500 logs  83 logs/s
  803000 logs  83 logs/s
  803500 logs  83 logs/s
  804000 logs  83 logs/s
  804500 logs  83 logs/s
  805000 logs  83 logs/s
  805500 logs  83 logs/s
  806000 logs  83 logs/s
  806500 logs  83 logs/s
  807000 logs  83 logs/s
  807500 logs  83 logs/s
  808000 logs  83 logs/s
  808500 logs  83 logs/s
  809000 logs  83 logs/s
  809500 logs  83 logs/s
  810000 logs  83 logs/s
  810500 logs  83 logs/s
  811000 logs  83 logs/s
  811500 logs  83 logs/s
  812000 logs  83 logs/s
  812500 logs  83 logs/s
  813000 logs  83 logs/s
  813500 logs  83 logs/s
  814000 logs  83 logs/s
  814500 logs  83 logs/s
  815000 logs  83 logs/s
  815500 logs  83 logs/s
  816000 logs  83 logs/s
  816500 logs  83 logs/s
  817000 logs  83 logs/s
  817500 logs  83 logs/s
  818000 logs  83 logs/s
  818500 logs  83 logs/s
  819000 logs  83 logs/s
  819500 logs  83 logs/s
  820000 logs  83 logs/s
  820500 logs  83 logs/s
  821000 logs  83 logs/s
  821500 logs  83 logs/s
  822000 logs  83 logs/s
  822500 logs  83 logs/s
  823000 logs  83 logs/s
  823500 logs  83 logs/s
  824000 logs  83 logs/s
  824500 logs  83 logs/s
  825000 logs  83 logs/s
  825500 logs  83 logs/s
  826000 logs  83 logs/s
  826500 logs  83 logs/s
  827000 logs  83 logs/s
  827500 logs  83 logs/s
  828000 logs  83 logs/s
  828500 logs  83 logs/s
  829000 logs  83 logs/s
  829500 logs  83 logs/s
  830000 logs  83 logs/s
  830500 logs  83 logs/s
  831000 logs  83 logs/s
  831500 logs  83 logs/s
  832000 logs  83 logs/s
  832500 logs  83 logs/s
  833000 logs  83 logs/s
  833500 logs  83 logs/s
  834000 logs  83 logs/s
  834500 logs  83 logs/s
  835000 logs  83 logs/s
  835500 logs  83 logs/s
  836000 logs  83 logs/s
  836500 logs  83 logs/s
  837000 logs  83 logs/s
  837500 logs  83 logs/s
  838000 logs  83 logs/s
  838500 logs  83 logs/s
  839000 logs  83 logs/s
  839500 logs  83 logs/s
  840000 logs  83 logs/s
  840500 logs  83 logs/s
  841000 logs  83 logs/s
  841500 logs  83 logs/s
  842000 logs  83 logs/s
  842500 logs  83 logs/s
  843000 logs  83 logs/s
  843500 logs  83 logs/s
  844000 logs  83 logs/s
  844500 logs  83 logs/s
  845000 logs  83 logs/s
  845500 logs  83 logs/s
  846000 logs  83 logs/s
  846500 logs  83 logs/s
  847000 logs  83 logs/s
  847500 logs  83 logs/s
  848000 logs  83 logs/s
  848500 logs  83 logs/s
  849000 logs  83 logs/s
  849500 logs  83 logs/s
  850000 logs  83 logs/s
  850500 logs  83 logs/s
  851000 logs  83 logs/s
  851500 logs  83 logs/s
  852000 logs  83 logs/s
  852500 logs  83 logs/s
  853000 logs  83 logs/s
  853500 logs  83 logs/s
  854000 logs  83 logs/s
  854500 logs  83 logs/s
  855000 logs  83 logs/s
  855500 logs  83 logs/s
  856000 logs  83 logs/s
  856500 logs  83 logs/s
  857000 logs  83 logs/s
  857500 logs  83 logs/s
  858000 logs  83 logs/s
  858500 logs  83 logs/s
  859000 logs  83 logs/s
  859500 logs  83 logs/s
  860000 logs  83 logs/s
  860500 logs  83 logs/s
  861000 logs  83 logs/s
  861500 logs  83 logs/s
  862000 logs  83 logs/s
  862500 logs  83 logs/s
  863000 logs  83 logs/s
  863500 logs  83 logs/s
  864000 logs  83 logs/s
  864500 logs  83 logs/s
  865000 logs  83 logs/s
  865500 logs  83 logs/s
  866000 logs  83 logs/s
  866500 logs  83 logs/s
  867000 logs  83 logs/s
  867500 logs  83 logs/s
  868000 logs  83 logs/s
  868500 logs  83 logs/s
  869000 logs  83 logs/s
  869500 logs  83 logs/s
  870000 logs  83 logs/s
  870500 logs  83 logs/s
  871000 logs  83 logs/s
  871500 logs  83 logs/s
  872000 logs  83 logs/s
  872500 logs  83 logs/s
  873000 logs  83 logs/s
  873500 logs  83 logs/s
  874000 logs  83 logs/s
  874500 logs  83 logs/s
  875000 logs  83 logs/s
  875500 logs  83 logs/s
  876000 logs  84 logs/s
  876500 logs  84 logs/s
  877000 logs  84 logs/s
  877500 logs  84 logs/s
  878000 logs  84 logs/s
  878500 logs  84 logs/s
  879000 logs  84 logs/s
  879500 logs  84 logs/s
  880000 logs  84 logs/s
  880500 logs  84 logs/s
  881000 logs  84 logs/s
  881500 logs  84 logs/s
  882000 logs  84 logs/s
  882500 logs  84 logs/s
  883000 logs  84 logs/s
  883500 logs  84 logs/s
  884000 logs  84 logs/s
  884500 logs  84 logs/s
  885000 logs  84 logs/s
  885500 logs  84 logs/s
  886000 logs  84 logs/s
  886500 logs  84 logs/s
  887000 logs  84 logs/s
  887500 logs  84 logs/s
  888000 logs  84 logs/s
  888500 logs  84 logs/s
  889000 logs  84 logs/s
  889500 logs  84 logs/s
  890000 logs  84 logs/s
  890500 logs  84 logs/s
  891000 logs  84 logs/s
  891500 logs  84 logs/s
  892000 logs  84 logs/s
  892500 logs  84 logs/s
  893000 logs  84 logs/s
  893500 logs  84 logs/s
  894000 logs  84 logs/s
  894500 logs  84 logs/s
  895000 logs  84 logs/s
  895500 logs  84 logs/s
  896000 logs  84 logs/s
  896500 logs  84 logs/s
  897000 logs  84 logs/s
  897500 logs  84 logs/s
  898000 logs  84 logs/s
  898500 logs  84 logs/s
  899000 logs  84 logs/s
  899500 logs  84 logs/s
  900000 logs  84 logs/s
  900500 logs  84 logs/s
  901000 logs  84 logs/s
  901500 logs  84 logs/s
  902000 logs  84 logs/s
  902500 logs  84 logs/s
  903000 logs  84 logs/s
  903500 logs  84 logs/s
  904000 logs  84 logs/s
  904500 logs  84 logs/s
  905000 logs  84 logs/s
  905500 logs  84 logs/s
  906000 logs  84 logs/s
  906500 logs  84 logs/s
  907000 logs  84 logs/s
  907500 logs  84 logs/s
  908000 logs  84 logs/s
  908500 logs  84 logs/s
  909000 logs  84 logs/s
  909500 logs  84 logs/s
  910000 logs  84 logs/s
  910500 logs  84 logs/s
  911000 logs  84 logs/s
  911500 logs  84 logs/s
  912000 logs  84 logs/s
  912500 logs  84 logs/s
  913000 logs  84 logs/s
  913500 logs  84 logs/s
  914000 logs  84 logs/s
  914500 logs  84 logs/s
  915000 logs  84 logs/s
  915500 logs  84 logs/s
  916000 logs  84 logs/s
  916500 logs  84 logs/s
  917000 logs  84 logs/s
  917500 logs  84 logs/s
  918000 logs  84 logs/s
  918500 logs  84 logs/s
  919000 logs  84 logs/s
  919500 logs  84 logs/s
  920000 logs  84 logs/s
  920500 logs  84 logs/s
  921000 logs  84 logs/s
  921500 logs  84 logs/s
  922000 logs  84 logs/s
  922500 logs  84 logs/s
  923000 logs  84 logs/s
  923500 logs  84 logs/s
  924000 logs  84 logs/s
  924500 logs  84 logs/s
  925000 logs  84 logs/s
  925500 logs  84 logs/s
  926000 logs  84 logs/s
  926500 logs  84 logs/s
  927000 logs  84 logs/s
  927500 logs  84 logs/s
  928000 logs  84 logs/s
  928500 logs  84 logs/s
  929000 logs  84 logs/s
  929500 logs  84 logs/s
  930000 logs  84 logs/s
  930500 logs  84 logs/s
  931000 logs  84 logs/s
  931500 logs  84 logs/s
  932000 logs  84 logs/s
  932330 logs  84 logs/s
解析完成 932330 条日志 (11128.9s, 84 logs/s)
已删除旧合并文件
合并为单个 parquet (流式)...
合并完成 → E:/tables\snapshots_all.parquet
